id,postcode,lat,lon
524925,PO30 5XW,50.712895000000000,-1.294203000000000
524927,PO30 5YB,50.693841500726300,-1.314352970772230
524928,PO30 5YD,50.694344047138800,-1.315704829618500
524929,PO30 5YH,50.704078000000000,-1.292070000000000
524930,PO30 5YJ,50.693565159613800,-1.314767577398810
524931,PO30 5YL,50.706448369594500,-1.294399000000000
524932,PO30 5YR,50.702224993254000,-1.304091832588060
524933,PO30 5YS,50.705034282761900,-1.335022000000000
524934,PO30 5YT,50.701368000000000,-1.291445000000000
524935,PO30 5ZA,50.709967000000000,-1.312772000000000
524936,PO30 5ZB,50.701605925054100,-1.300305000000000
524937,PO30 5ZD,50.702897454637100,-1.295486000000000
524938,PO30 5ZE,50.699287261454400,-1.301572398081660
524939,PO30 5ZF,50.698815344408800,-1.302358177542680
524940,PO30 5ZG,50.698845029923900,-1.302810841718340
524941,PO30 5ZH,50.699218884910400,-1.302168117609200
524942,PO30 5ZQ,50.699394475256400,-1.302747000000000
524945,PO30 9AN,50.706999000000000,-1.294717000000000
524950,PO30 9BQ,50.706999000000000,-1.294717000000000
524951,PO30 9BT,50.706999000000000,-1.294717000000000
524952,PO30 9BU,50.706999000000000,-1.294717000000000
524968,PO30 9SB,50.700607265275400,-1.290819482275910
525069,PO30 9ZR,50.706999000000000,-1.294717000000000
525125,PO30 5HN,50.705702000000000,-1.298857000000000
525126,PO30 5HP,50.706567666773000,-1.300940291703540
525127,PO30 5HQ,50.705243233394800,-1.297532909338790
525128,PO30 5HR,50.707027787503700,-1.301188367626610
525129,PO30 5HS,50.706677087155200,-1.299692420289670
525130,PO30 5HT,50.707169028746000,-1.300874000000000
525131,PO30 5HU,50.708560756524200,-1.301887871517680
525132,PO30 5HW,50.706266768959300,-1.300250838704490
525133,PO30 5HX,50.708445027575200,-1.303589078194890
525134,PO30 5HY,50.708018934068500,-1.303014735003060
525135,PO30 5HZ,50.706847431161300,-1.302720000000000
525136,PO30 5JA,50.705784596715900,-1.300824477194170
525137,PO30 5JB,50.706472136249400,-1.303009336160450
525138,PO30 5JD,50.705200115085200,-1.300833166457840
525139,PO30 5JE,50.705095851400400,-1.299942548439450
525140,PO30 5JF,50.704784849509200,-1.299069176879580
525141,PO30 5JG,50.704233697130300,-1.298638395648730
525142,PO30 5JH,50.702727172780000,-1.298929000000000
525143,PO30 5JJ,50.704128687100900,-1.299121439246730
525144,PO30 5JL,50.700674716148300,-1.296015210962180
525145,PO30 5JN,50.714212067093000,-1.295047662849260
525146,PO30 5JQ,50.703296908487300,-1.298383308900840
525147,PO30 5JR,50.697171805550300,-1.324102462040250
525148,PO30 5JS,50.692362467316100,-1.315167346636770
