id,postcode,lat,lon
761178,N4 4JA,51.576521409513000,-0.113656901471381
761179,N4 4JB,51.576977283437200,-0.112367987808224
761180,N4 4JD,51.576670180174200,-0.112842541035584
761181,N4 4JH,51.576983355790000,-0.111068833146261
761182,N4 4JJ,51.576820801384600,-0.112143556122645
761183,N4 4JL,51.576373967419700,-0.111757974134697
761184,N4 4JP,51.576546037267100,-0.111274582592785
761185,N4 4JR,51.576825639895800,-0.110209439847375
761186,N4 4JS,51.577690356773000,-0.109740595358939
761187,N4 4JT,51.578004031125200,-0.108558540809334
761188,N4 4JU,51.577926175095200,-0.108749396578703
761189,N4 4JX,51.577598711351700,-0.108517639152414
