id,postcode,lat,lon
949431,L3 8DA,53.415469745833100,-2.973053497981550
949432,L3 8DB,53.415195100462500,-2.973664102050970
949433,L3 8DD,53.412126625010200,-2.968538995756980
949434,L3 8DP,53.412717230104600,-2.971079954242750
949435,L3 8DR,53.413100076068800,-2.970426697854000
949436,L3 8DT,53.413513668279600,-2.971519365958590
949437,L3 8DU,53.412927338034300,-2.972875089199370
949438,L3 8DW,53.412405612318500,-2.970711779894120
949439,L3 8DY,53.412512699101900,-2.973016071926910
949440,L3 8DZ,53.413636471903600,-2.972996593854880
