id,postcode,lat,lon
597925,OX7 6XH,51.904680287138800,-1.648330695743600
597926,OX7 6XJ,51.903313000000000,-1.662978000000000
597927,OX7 6XL,51.916116000000000,-1.669308000000000
597928,OX7 6XN,51.900464230749000,-1.642579077637820
597929,OX7 6XQ,51.902625629513800,-1.646747916405950
597930,OX7 6XR,51.900676076284400,-1.644248810212360
597931,OX7 6XU,51.859185158073900,-1.602756403013220
597932,OX7 6XW,51.902265799893100,-1.643698484549430
597933,OX7 6XX,51.909333136433300,-1.629294762832430
597934,OX7 6XY,51.914072000000000,-1.623368000000000
597935,OX7 6XZ,51.915369798044200,-1.624810762996250
597936,OX7 6YA,51.912966702970400,-1.624016648609220
597937,OX7 6YB,51.914389372731100,-1.621867621866400
597938,OX7 6YD,51.915277389832000,-1.621220463062730
597939,OX7 6YE,51.916422561055600,-1.622257649753800
597940,OX7 6YF,51.914817000000000,-1.623071000000000
597941,OX7 6YH,51.914133573779100,-1.626231281010680
597942,OX7 6YJ,51.913916875557300,-1.625942312857020
597943,OX7 6YL,51.914201000000000,-1.627365616170570
597944,OX7 6YN,51.913750000000000,-1.629738000000000
597945,OX7 6YP,51.909114108225500,-1.628264455543540
597946,OX7 6YQ,51.914864000000000,-1.623841000000000
597947,OX7 6YR,51.908420083935000,-1.627717793227840
597948,OX7 6YS,51.911096928937500,-1.624119476657240
597949,OX7 6YT,51.912093868639200,-1.623791329386330
597950,OX7 6YU,51.911955847673800,-1.622803920325360
597951,OX7 6YX,51.915041489497800,-1.626180131984290
597952,OX7 6YY,51.861462809753100,-1.617214187062400
597953,OX7 6YZ,51.913035000000000,-1.625324000000000
597954,OX7 6ZJ,51.940152581676700,-1.553746753392420
598025,OX7 6FE,51.902246454735600,-1.643248067105100
598125,OX7 6FF,51.915537554181700,-1.591661000000000
598126,OX7 6FG,51.860640893810100,-1.618833002677820
598127,OX7 6FN,51.854650089224900,-1.599035836010880
598128,OX7 6FQ,51.858011775219900,-1.646443725910350
598130,OX7 6FW,51.914577755869900,-1.621735193938030
598131,OX7 6FY,51.866339516476500,-1.561535308483970
598132,OX7 6FZ,51.866570000000000,-1.565265000000000
598134,OX7 6GE,51.915745504471400,-1.624211539144420
598138,OX7 6HA,51.866521940453100,-1.633291823977570
598139,OX7 6HB,51.858427179033200,-1.647166000000000
598140,OX7 6HD,51.866110194953800,-1.654716415004620
598141,OX7 6HE,51.867192569419600,-1.655899037954750
598142,OX7 6HF,51.866779419818300,-1.652983047083900
